id_usuario,nome,idade,cep,data_de_nascimento,renda,bairro,cidade
8057,Daniela da Rocha,33,05370-787,1991-05-19,2093.89,Vila Nova Conceição,São Paulo
8058,Luna Ramos,42,05039-630,1982-09-18,1847.3,Vila Nova Conceição,São Paulo
8059,Sabrina Brito,41,05738-537,1983-11-23,3301.22,Jardim América,São Paulo
8060,Sra. Letícia Moreira,37,03719-234,1987-12-17,3116.83,Pinheiros,São Paulo
8061,Kamilly Farias,66,01944-386,1958-06-14,10715.82,Itaim Bibi,São Paulo
8062,Joaquim Jesus,67,04058-724,1958-05-03,2865.38,Itaim Bibi,São Paulo
8063,Davi Melo,63,05558-152,1962-02-03,2052.32,Boa Vista,São Paulo
8064,Srta. Lunna Souza,59,02207-811,1965-06-20,9220.74,Boa Vista,São Paulo
8065,Isabela Almeida,44,05286-977,1980-08-08,2165.29,Bela Vista,São Paulo
8066,Maria Júlia da Mota,44,05933-095,1980-09-18,2681.28,Liberdade,São Paulo
8067,Renan Cardoso,19,03765-526,2005-11-17,2701.09,Vila Nova Conceição,São Paulo
8068,Asafe Castro,36,02559-964,1988-08-01,2232.11,Jardim América,São Paulo
8069,Mirella Costa,55,03556-030,1969-10-17,2312.4,Boa Vista,São Paulo
8070,Srta. Yasmin Castro,46,05780-028,1979-04-16,1553.14,Boa Vista,São Paulo
8071,Mariane Câmara,44,03089-950,1981-04-23,13587.97,Mooca,São Paulo
8072,Felipe Souza,51,05766-609,1974-03-14,2257.17,Boa Vista,São Paulo
8073,Matteo Moraes,66,04373-173,1958-08-06,14036.2,Liberdade,São Paulo
8074,Isabella da Rosa,39,04010-305,1985-07-21,10270.61,Centro,São Paulo
8075,Augusto Casa Grande,61,01341-696,1964-05-07,8342.27,Bela Vista,São Paulo
8076,Luigi Sales,57,04113-600,1967-10-08,11132.47,Bela Vista,São Paulo
8077,Ravi Lucca da Mata,24,04554-654,2000-08-07,11346.83,Pinheiros,São Paulo
8078,Aurora Leão,55,02781-174,1969-12-11,11033.49,Pinheiros,São Paulo
8079,Maria Eduarda Sousa,62,03661-897,1962-12-25,13411.16,Boa Vista,São Paulo
8080,Vicente Costa,41,02865-862,1984-05-01,15772.77,Boa Vista,São Paulo
8081,Bento Lima,20,04430-674,2004-06-01,3264.12,Pinheiros,São Paulo
8082,Maria Gomes,23,02628-889,2002-02-14,2125.13,Liberdade,São Paulo
8083,Alana Carvalho,58,02578-507,1966-10-19,2586.6,Centro,São Paulo
8084,Srta. Maria Júlia Aragão,43,05543-211,1982-04-25,9661.57,Boa Vista,São Paulo
8085,Davi Miguel Andrade,23,05905-882,2002-01-25,15197.0,Jardim América,São Paulo
8086,Gabriel Teixeira,65,01442-248,1960-02-11,11479.01,Boa Vista,São Paulo
8087,Lucas Aparecida,32,03005-424,1992-08-31,12869.53,Jardim América,São Paulo
8088,Rhavi Ramos,56,02070-615,1969-01-07,2936.21,Jardim América,São Paulo
8089,Bernardo Viana,46,03392-183,1979-05-10,2203.39,Bela Vista,São Paulo
8090,Sr. Matteo Brito,59,03111-870,1966-02-08,12469.15,Pinheiros,São Paulo
8091,Emanuelly Nunes,29,05052-322,1996-04-03,10441.29,Jardim América,São Paulo
8092,Mariah Pires,69,01979-548,1956-02-27,2193.29,Itaim Bibi,São Paulo
8093,Dr. Lucca Araújo,62,01242-315,1963-03-05,1589.29,Vila Nova Conceição,São Paulo
8094,Marina Rios,62,02489-200,1962-08-19,14835.47,Liberdade,São Paulo
8095,Isis Albuquerque,39,02072-148,1986-04-21,2628.4,Boa Vista,São Paulo
8096,Esther Pinto,66,03798-721,1958-09-03,13878.87,Liberdade,São Paulo
8097,João Pedro Martins,48,04065-050,1977-01-04,2466.4,Santana,São Paulo
8098,Erick Macedo,56,05945-246,1969-01-16,14157.36,Centro,São Paulo
8099,Nicole Sampaio,31,04584-949,1993-06-05,1999.8,Vila Nova Conceição,São Paulo
8100,Maria Liz Martins,34,01532-573,1990-06-01,1421.37,Vila Nova Conceição,São Paulo
8101,Guilherme Jesus,66,05388-330,1959-01-08,9178.02,Liberdade,São Paulo
8102,Sr. Heitor Pinto,35,04635-710,1990-04-25,10436.07,Itaim Bibi,São Paulo
8103,Rhavi Carvalho,65,01546-660,1959-11-17,16714.05,Santana,São Paulo
8104,Maysa Vasconcelos,39,01561-087,1985-06-07,1708.15,Mooca,São Paulo
8105,Dr. Leandro Nunes,31,02028-936,1993-10-27,2100.73,Liberdade,São Paulo
8106,Ravy Gonçalves,22,02358-467,2003-02-15,2235.75,Boa Vista,São Paulo
8107,Dr. Léo Casa Grande,64,01470-093,1960-11-04,10796.62,Itaim Bibi,São Paulo
8108,Nicole Aparecida,25,03642-828,1999-06-25,11922.42,Mooca,São Paulo
8109,Cauê da Mota,52,05794-889,1973-01-02,1884.62,Jardim América,São Paulo
8110,Guilherme Pires,24,03100-812,2000-10-14,6981.68,Itaim Bibi,São Paulo
8111,Vinicius Pires,49,05773-204,1975-10-24,3378.09,Santana,São Paulo
8112,André Santos,65,01704-022,1959-11-23,13765.06,Itaim Bibi,São Paulo
8113,Nicole Albuquerque,51,02044-158,1974-03-17,13530.21,Bela Vista,São Paulo
8114,Maria Fernanda das Neves,61,04968-866,1964-03-25,2326.39,Santana,São Paulo
8115,Mathias Santos,55,02047-478,1969-10-11,9316.13,Santana,São Paulo
8116,José Miguel da Cunha,25,05185-403,2000-05-04,11398.79,Itaim Bibi,São Paulo
8117,Eloah Moreira,20,04154-398,2004-06-25,1956.55,Centro,São Paulo
8118,Gabriela Freitas,29,01175-138,1996-02-17,2174.5,Boa Vista,São Paulo
8119,Luana Lopes,30,03187-282,1994-11-16,11202.09,Itaim Bibi,São Paulo
8120,Vitor Gabriel Sousa,48,03233-502,1977-04-23,11517.71,Itaim Bibi,São Paulo
8121,Dra. Helena Fonseca,36,02441-256,1988-06-02,10086.88,Mooca,São Paulo
8122,Anthony Pires,20,05190-275,2004-06-03,2566.51,Pinheiros,São Paulo
8123,Thales da Cruz,63,01663-299,1962-02-24,2846.62,Mooca,São Paulo
8124,Calebe Lima,20,04463-401,2004-12-22,14026.16,Pinheiros,São Paulo
8125,Henry Silveira,23,03682-677,2002-04-07,12849.93,Bela Vista,São Paulo
8126,João Lucas Montenegro,57,05761-832,1968-01-13,2592.18,Santana,São Paulo
8127,Isabelly Farias,28,04945-583,1996-05-06,10977.97,Vila Nova Conceição,São Paulo
8128,Ana Júlia Moura,66,04523-595,1958-11-24,10435.73,Boa Vista,São Paulo
8129,Alexandre Caldeira,38,02603-369,1986-07-31,7598.51,Boa Vista,São Paulo
8130,Benicio Sousa,40,02645-877,1985-05-02,12082.36,Bela Vista,São Paulo
8131,Dra. Maria da Cruz,41,05433-003,1983-07-24,2434.38,Liberdade,São Paulo
8132,Cauê Campos,37,05899-318,1987-07-24,2530.81,Centro,São Paulo
8133,Felipe Novais,19,01064-199,2005-05-09,2945.41,Vila Nova Conceição,São Paulo
8134,Rafael Almeida,37,05715-994,1987-05-18,2020.06,Pinheiros,São Paulo
8135,Antony Barros,57,04821-241,1968-03-04,9639.18,Vila Nova Conceição,São Paulo
8136,Sabrina Mendonça,52,03850-875,1973-04-25,2356.89,Mooca,São Paulo
8137,Hadassa da Rosa,48,01385-084,1976-06-30,12505.1,Itaim Bibi,São Paulo
8138,Mathias da Luz,68,02111-758,1957-05-13,6805.35,Jardim América,São Paulo
8139,Breno Ramos,37,04608-110,1987-05-19,7922.48,Pinheiros,São Paulo
8140,Luara Peixoto,54,03437-258,1970-05-30,3049.75,Centro,São Paulo
8141,Isaac Moraes,34,02421-961,1990-06-14,10741.63,Boa Vista,São Paulo
8142,Anna Liz Albuquerque,40,01663-993,1984-05-24,2177.21,Mooca,São Paulo
8143,Zoe Camargo,22,05147-652,2002-12-26,10228.43,Santana,São Paulo
8144,Maria Isis Lima,24,02266-933,2001-05-01,9324.07,Pinheiros,São Paulo
8145,Gabriela Borges,39,04437-077,1985-10-13,2387.68,Mooca,São Paulo
8146,João Miguel Brito,57,01879-701,1968-01-17,12251.95,Bela Vista,São Paulo
8147,André da Luz,38,05526-662,1986-12-25,2222.37,Santana,São Paulo
8148,Paulo Mendonça,35,03896-680,1990-01-20,1920.53,Jardim América,São Paulo
8149,Allana Correia,37,05990-843,1987-07-13,12040.62,Liberdade,São Paulo
8150,Srta. Alícia Leão,23,01297-861,2001-07-18,2327.59,Bela Vista,São Paulo
8151,Ana Cecília Cavalcante,36,04262-663,1988-12-28,1990.68,Bela Vista,São Paulo
8152,Maya Fogaça,66,05660-486,1958-09-26,16646.04,Boa Vista,São Paulo
8153,Helena Moura,21,01874-779,2003-05-05,1970.64,Jardim América,São Paulo
8154,Zoe Pinto,55,04214-514,1969-11-22,13843.05,Bela Vista,São Paulo
8155,Dra. Natália Cunha,33,03796-289,1991-11-18,7431.48,Liberdade,São Paulo
8156,Gabriela Guerra,51,04106-703,1974-04-23,11685.88,Boa Vista,São Paulo
8157,Sra. Luna Rios,36,05860-388,1989-04-04,1657.59,Itaim Bibi,São Paulo
8158,Lívia Moura,46,02198-019,1978-08-06,8651.42,Mooca,São Paulo
8159,Caleb Sampaio,39,04581-470,1986-02-08,15643.45,Liberdade,São Paulo
8160,Mathias Pires,33,02814-885,1992-04-24,7553.25,Bela Vista,São Paulo
8161,Daniela Sales,40,03440-182,1984-05-16,2043.25,Bela Vista,São Paulo
8162,Evelyn da Costa,66,02981-390,1958-09-16,1879.53,Itaim Bibi,São Paulo
8163,Larissa Aragão,52,05567-211,1972-08-10,2891.23,Jardim América,São Paulo
8164,Isabella Macedo,21,04397-782,2004-04-13,1744.13,Itaim Bibi,São Paulo
8165,Isaac da Conceição,57,04456-606,1967-10-21,2054.18,Itaim Bibi,São Paulo
8166,Alexandre Campos,69,03175-360,1956-01-16,2623.65,Mooca,São Paulo
8167,Liz da Paz,39,05623-069,1985-07-09,2105.09,Centro,São Paulo
8168,Joana Mendonça,42,05897-203,1982-07-28,11715.69,Pinheiros,São Paulo
8169,Bianca Câmara,37,03318-168,1987-07-09,12759.9,Vila Nova Conceição,São Paulo
8170,Otávio Ribeiro,21,05219-221,2003-10-13,1974.02,Centro,São Paulo
8171,Vitória Porto,23,02676-296,2001-11-21,12628.96,Boa Vista,São Paulo
8172,José Cardoso,38,02582-861,1987-01-17,13936.85,Pinheiros,São Paulo
8173,Cauê da Luz,66,04993-628,1958-08-09,12787.83,Jardim América,São Paulo
8174,Gustavo Henrique Oliveira,20,03073-536,2004-11-10,2346.91,Santana,São Paulo
8175,Pietro Machado,40,05052-130,1984-07-16,2530.99,Boa Vista,São Paulo
8176,Sr. Fernando Viana,64,05701-798,1961-03-19,1726.56,Santana,São Paulo
8177,Sra. Sara Nogueira,67,05791-120,1957-08-30,1922.54,Centro,São Paulo
8178,Antonella Pastor,49,01040-456,1976-01-30,15328.19,Mooca,São Paulo
8179,Carlos Eduardo Pacheco,60,01726-564,1964-07-05,3048.92,Liberdade,São Paulo
8180,Raul Souza,52,04719-184,1973-03-06,2529.12,Bela Vista,São Paulo
8181,Sr. Gustavo Oliveira,32,01924-156,1992-09-04,3324.47,Jardim América,São Paulo
8182,Sarah Costa,36,01621-072,1988-06-11,2513.24,Itaim Bibi,São Paulo
8183,Carolina Sales,29,05090-839,1996-02-15,2203.97,Itaim Bibi,São Paulo
8184,Lunna Sousa,28,02090-919,1996-12-16,2164.62,Bela Vista,São Paulo
8185,Eloá Leão,43,05384-283,1981-12-30,11240.19,Jardim América,São Paulo
8186,Pedro Azevedo,60,01003-666,1964-06-24,8909.12,Mooca,São Paulo
8187,Isabella Carvalho,21,04318-537,2004-01-04,8059.22,Centro,São Paulo
8188,Anna Liz Nascimento,18,03074-775,2007-04-05,2205.7,Boa Vista,São Paulo
8189,Lara Machado,28,02211-128,1997-01-02,2589.66,Itaim Bibi,São Paulo
8190,Francisco Sales,46,02779-169,1979-04-02,2359.91,Mooca,São Paulo
8191,Luiz Henrique Sá,65,05658-672,1960-05-11,16185.79,Pinheiros,São Paulo
8192,Dante Aragão,44,02400-201,1980-06-03,11117.07,Santana,São Paulo
8193,Davi Fogaça,18,05184-511,2006-05-07,2541.96,Vila Nova Conceição,São Paulo
8194,Bella Camargo,23,03146-871,2001-11-06,2936.03,Itaim Bibi,São Paulo
8195,Luiz Fernando Barbosa,56,04574-131,1968-11-27,17404.96,Bela Vista,São Paulo
8196,Hellena Cassiano,21,02641-501,2003-11-27,2715.26,Itaim Bibi,São Paulo
8197,Catarina Fonseca,63,01522-633,1962-02-20,2301.75,Bela Vista,São Paulo
8198,Matteo Pacheco,65,04262-477,1959-06-03,3272.33,Centro,São Paulo
8199,Maria Laura Andrade,65,05231-004,1959-06-05,2306.09,Mooca,São Paulo
8200,Dra. Carolina Moreira,22,04665-556,2002-09-07,12160.89,Santana,São Paulo
8201,Samuel Gonçalves,67,02170-321,1957-11-04,2732.0,Centro,São Paulo
8202,Sr. Ravy Rodrigues,58,02559-334,1966-05-14,1899.33,Vila Nova Conceição,São Paulo
8203,Isabella Ferreira,55,02180-153,1969-05-15,8689.25,Jardim América,São Paulo
8204,Sr. Vicente Nascimento,27,01795-214,1997-11-07,2921.96,Pinheiros,São Paulo
8205,Sr. Ian Leão,60,02200-586,1964-06-28,10553.46,Jardim América,São Paulo
8206,Raul da Paz,65,01335-822,1959-07-17,12489.91,Centro,São Paulo
8207,Sr. Vitor Caldeira,42,03855-061,1982-05-13,12998.99,Centro,São Paulo
8208,Valentim Martins,64,04068-266,1960-09-14,11762.75,Jardim América,São Paulo
8209,Maria Flor Cassiano,53,02649-875,1971-12-18,16700.4,Boa Vista,São Paulo
8210,Alice Sousa,38,01381-119,1986-08-11,2977.26,Boa Vista,São Paulo
8211,Luiz Otávio Porto,52,01033-408,1972-07-17,14004.86,Boa Vista,São Paulo
8212,Benício da Cunha,60,04324-573,1964-09-20,12717.99,Mooca,São Paulo
8213,Apollo da Costa,65,02445-919,1960-02-28,1985.23,Centro,São Paulo
8214,Luiz Miguel Pires,44,03159-669,1981-01-13,2184.12,Centro,São Paulo
8215,Henrique Souza,69,01734-621,1955-07-21,3128.08,Centro,São Paulo
8216,Luiza Fonseca,47,03899-164,1978-02-13,12593.18,Boa Vista,São Paulo
8217,Maria Eduarda da Paz,38,03135-740,1986-10-13,1842.18,Santana,São Paulo
8218,Pedro Lucas Novaes,36,01235-189,1989-04-29,2163.55,Vila Nova Conceição,São Paulo
8219,Thiago Mendes,45,03622-923,1979-09-16,14087.43,Bela Vista,São Paulo
8220,Dr. Levi Cassiano,42,01377-173,1982-12-17,11214.23,Boa Vista,São Paulo
8221,Stephany Oliveira,30,03096-846,1994-07-18,15061.35,Liberdade,São Paulo
8222,Ana Carolina Silveira,29,05713-951,1996-01-08,1597.21,Bela Vista,São Paulo
8223,Henry Gabriel Cavalcanti,62,05212-254,1963-01-23,2175.27,Vila Nova Conceição,São Paulo
8224,Manuela Casa Grande,62,02773-600,1963-03-31,1727.14,Liberdade,São Paulo
8225,Ana Lívia Marques,50,03780-355,1975-05-04,2684.07,Pinheiros,São Paulo
8226,José Miguel Mendonça,46,03225-259,1979-04-26,12947.63,Bela Vista,São Paulo
8227,Levi Correia,19,01832-411,2005-09-16,3018.46,Vila Nova Conceição,São Paulo
8228,Davi Lucca Ribeiro,52,05255-535,1972-05-15,12378.56,Liberdade,São Paulo
8229,Srta. Maria Luiza Nunes,52,02526-714,1972-12-29,2345.63,Vila Nova Conceição,São Paulo
8230,João Gabriel Souza,40,05487-170,1984-11-19,9984.46,Vila Nova Conceição,São Paulo
8231,Helena Silveira,26,05524-364,1998-11-17,2211.64,Santana,São Paulo
8232,Joana da Costa,56,02072-319,1968-10-06,11519.39,Pinheiros,São Paulo
8233,Erick Martins,41,03833-277,1983-06-13,2819.45,Centro,São Paulo
8234,Gustavo Henrique Rios,47,05237-254,1978-03-07,13986.53,Jardim América,São Paulo
8235,Dr. João Miguel Andrade,43,04810-819,1982-04-15,2718.21,Mooca,São Paulo
8236,Luísa Costa,21,05465-455,2003-11-17,9970.44,Mooca,São Paulo
8237,Sr. André Novaes,43,05542-079,1981-06-15,9482.32,Vila Nova Conceição,São Paulo
8238,Olivia Araújo,29,05617-438,1996-03-28,1829.92,Bela Vista,São Paulo
8239,Maria Vitória da Rosa,37,02253-107,1988-02-08,2234.48,Santana,São Paulo
8240,Srta. Isadora Porto,29,02630-205,1995-06-06,1320.54,Santana,São Paulo
8241,Jade Vargas,60,02982-232,1964-08-10,13061.42,Pinheiros,São Paulo
8242,Elisa da Rosa,65,05635-224,1959-07-08,2414.62,Jardim América,São Paulo
8243,Rael da Mota,25,03494-719,1999-12-03,2184.53,Pinheiros,São Paulo
8244,Cauê Pires,45,01321-617,1980-03-23,13562.7,Boa Vista,São Paulo
8245,Maria Alice Pires,29,03223-383,1995-09-07,2533.19,Boa Vista,São Paulo
8246,Rebeca Campos,46,03496-034,1978-05-23,2715.26,Itaim Bibi,São Paulo
8247,Sra. Ana Julia Cunha,45,02885-941,1980-01-26,1645.87,Liberdade,São Paulo
8248,Calebe Pires,56,03650-788,1968-09-06,2576.5,Liberdade,São Paulo
8249,Dr. Diogo Sampaio,67,03492-685,1957-08-25,2530.72,Pinheiros,São Paulo
8250,Esther Garcia,36,04661-027,1988-08-09,15081.35,Liberdade,São Paulo
8251,Cauê Costa,20,05717-560,2005-04-27,9784.32,Jardim América,São Paulo
8252,Bernardo Vieira,48,02799-208,1976-07-28,6743.36,Bela Vista,São Paulo
8253,Henry Camargo,38,01479-699,1987-04-04,9583.71,Liberdade,São Paulo
8254,Theodoro Montenegro,32,04060-902,1993-01-27,3426.48,Vila Nova Conceição,São Paulo
8255,Maya Novaes,26,05502-758,1999-02-09,2238.63,Vila Nova Conceição,São Paulo
8256,Liam Montenegro,33,01846-678,1991-08-15,11634.08,Santana,São Paulo
8257,Maria Laura Peixoto,70,02195-482,1954-11-29,2057.22,Centro,São Paulo
8258,Dra. Sophia Ramos,63,01645-456,1962-01-10,15955.54,Bela Vista,São Paulo
8259,Dr. Henry da Luz,41,05064-232,1983-06-14,13109.15,Bela Vista,São Paulo
8260,Ana Carolina Leão,65,03425-862,1960-05-13,10819.17,Bela Vista,São Paulo
8261,Maya da Luz,50,05141-025,1974-10-03,2003.94,Vila Nova Conceição,São Paulo
8262,Mateus Oliveira,51,02182-066,1973-09-22,10287.58,Pinheiros,São Paulo
8263,Sr. Rodrigo Cirino,64,01945-848,1961-03-18,14905.23,Bela Vista,São Paulo
8264,Luiza Siqueira,47,01387-868,1978-02-27,1855.68,Mooca,São Paulo
8265,Henry Gabriel Machado,33,01425-646,1992-02-28,2406.61,Santana,São Paulo
8266,Benjamim Sá,26,03199-637,1999-04-17,3474.97,Pinheiros,São Paulo
8267,Jade Barros,51,01174-257,1973-06-19,2161.01,Jardim América,São Paulo
8268,Esther Guerra,53,04617-764,1971-06-27,2515.06,Centro,São Paulo
8269,Cecilia Teixeira,23,04578-333,2001-11-28,15953.1,Liberdade,São Paulo
8270,Srta. Gabriela Moura,54,01176-973,1970-06-26,11260.9,Bela Vista,São Paulo
8271,Cauê Macedo,48,05938-231,1976-05-28,9409.09,Bela Vista,São Paulo
8272,Sr. Davi Lucca Nogueira,67,04062-547,1957-09-04,2254.43,Boa Vista,São Paulo
8273,Letícia Correia,34,01730-683,1990-12-07,11499.33,Boa Vista,São Paulo
8274,Davi Miguel Vargas,30,02210-308,1994-06-05,8951.58,Pinheiros,São Paulo
8275,Noah da Cunha,37,05279-549,1987-10-17,3144.51,Santana,São Paulo
8276,Juliana Ferreira,64,03968-212,1961-01-12,2784.56,Centro,São Paulo
8277,Theodoro Pimenta,63,02708-885,1961-09-13,2813.31,Centro,São Paulo
8278,Dante Ramos,68,01861-555,1956-10-10,2916.15,Centro,São Paulo
8279,Laís Azevedo,18,05175-907,2007-02-18,13486.09,Boa Vista,São Paulo
8280,Bernardo da Luz,65,05237-056,1959-06-07,12185.65,Boa Vista,São Paulo
8281,Kaique Almeida,70,03437-053,1954-11-23,8785.54,Mooca,São Paulo
8282,Eloah Monteiro,24,05069-002,2001-01-09,14158.89,Boa Vista,São Paulo
8283,Manuella Guerra,45,04754-334,1979-09-09,11530.65,Liberdade,São Paulo
8284,Dante Nunes,55,05247-287,1970-04-04,11285.36,Liberdade,São Paulo
8285,Mariah Aragão,27,04404-173,1997-10-25,1989.26,Vila Nova Conceição,São Paulo
8286,Benício Martins,36,04909-249,1988-07-23,1670.18,Liberdade,São Paulo
8287,Luiz Henrique Siqueira,32,01155-682,1993-01-14,2449.83,Itaim Bibi,São Paulo
8288,Ester Nascimento,43,05800-620,1982-03-09,16539.33,Santana,São Paulo
8289,Marcos Vinicius Fogaça,54,03355-021,1971-04-09,1940.45,Santana,São Paulo
8290,Thales Duarte,18,02658-562,2006-08-25,13986.78,Mooca,São Paulo
8291,Ana Lívia Rocha,35,04719-843,1989-07-22,2306.43,Centro,São Paulo
8292,Nicolas Gomes,57,04748-942,1967-11-09,9218.06,Jardim América,São Paulo
8293,Stephany Novais,33,03416-140,1991-11-27,2532.28,Boa Vista,São Paulo
8294,Nicolas Oliveira,34,01196-964,1990-06-13,13330.92,Pinheiros,São Paulo
8295,Nicole Vieira,38,02661-316,1987-04-20,10316.1,Vila Nova Conceição,São Paulo
8296,Maria Eduarda Oliveira,57,02863-464,1968-03-11,9565.98,Centro,São Paulo
8297,Raul Farias,41,03495-801,1984-02-08,2443.5,Centro,São Paulo
8298,Juan Sousa,23,02097-198,2001-12-23,9452.92,Liberdade,São Paulo
8299,Jade Costa,18,01633-782,2006-07-28,2672.92,Vila Nova Conceição,São Paulo
8300,Breno Machado,20,03925-252,2004-09-01,2328.77,Itaim Bibi,São Paulo
8301,Srta. Ana Carolina Fernandes,28,02033-913,1996-10-19,2086.62,Bela Vista,São Paulo
8302,Carlos Eduardo Abreu,43,03785-712,1982-02-01,10562.63,Mooca,São Paulo
8303,Maya Rocha,56,01916-353,1968-11-28,10928.05,Boa Vista,São Paulo
8304,Marcela Peixoto,32,02803-567,1992-10-16,3209.12,Boa Vista,São Paulo
8305,André Fonseca,58,03838-423,1966-11-05,2230.21,Vila Nova Conceição,São Paulo
8306,Maria Clara Rios,56,01603-047,1968-12-02,15749.66,Centro,São Paulo
8307,Alícia Mendonça,21,03728-674,2003-09-23,1636.8,Centro,São Paulo
8308,Rafael Teixeira,45,04949-490,1980-04-27,15232.2,Vila Nova Conceição,São Paulo
8309,Davi Luiz Aragão,32,02858-179,1992-09-16,7487.42,Liberdade,São Paulo
8310,João Novaes,70,01016-673,1954-10-07,1770.91,Itaim Bibi,São Paulo
8311,Maria Clara Campos,45,03182-423,1979-09-17,11362.42,Bela Vista,São Paulo
8312,Carlos Eduardo Pires,19,04047-574,2005-11-16,10434.17,Santana,São Paulo
8313,Milena Marques,20,02981-644,2004-11-26,7623.6,Jardim América,São Paulo
8314,José Barbosa,38,03300-497,1986-10-24,12469.15,Mooca,São Paulo
8315,Dr. Ravy Novaes,20,02946-904,2004-05-25,15298.59,Jardim América,São Paulo
8316,Maitê da Rocha,29,03456-174,1995-11-04,15851.49,Pinheiros,São Paulo
8317,Josué Souza,35,03125-640,1989-12-23,8345.49,Centro,São Paulo
8318,Vitória Cunha,22,05846-585,2002-08-16,14378.4,Liberdade,São Paulo
8319,Emanuella Cavalcanti,35,03439-213,1989-08-19,2226.05,Pinheiros,São Paulo
8320,Rafaela da Conceição,53,05780-360,1972-01-10,2713.45,Bela Vista,São Paulo
8321,Gael Correia,24,02222-854,2000-07-09,2732.38,Pinheiros,São Paulo
8322,Bruno Monteiro,67,03778-434,1958-01-22,2163.63,Liberdade,São Paulo
8323,Melina Farias,56,02017-750,1968-06-16,13693.48,Bela Vista,São Paulo
8324,Nina Moreira,70,03554-321,1955-04-24,10223.63,Pinheiros,São Paulo
8325,Isabela Rocha,69,02905-815,1955-11-09,1803.61,Vila Nova Conceição,São Paulo
8326,Henrique Costa,45,01853-267,1979-06-28,8572.61,Itaim Bibi,São Paulo
8327,Mateus da Conceição,59,01730-635,1965-09-09,11218.51,Pinheiros,São Paulo
8328,Srta. Ester Mendes,35,04720-442,1989-08-29,1432.37,Pinheiros,São Paulo
8329,Sr. Ian Souza,31,02569-478,1993-12-08,1785.22,Jardim América,São Paulo
8330,Isabel Moraes,57,01379-563,1968-03-26,14355.51,Centro,São Paulo
8331,Benjamin Viana,65,01687-832,1959-07-07,2659.98,Liberdade,São Paulo
8332,Igor Garcia,36,05447-958,1989-03-11,2012.29,Jardim América,São Paulo
8333,Dra. Beatriz Barros,23,04088-905,2002-04-28,14808.07,Pinheiros,São Paulo
8334,Enzo Moura,48,03933-273,1976-12-30,9344.28,Santana,São Paulo
8335,Ana Júlia Santos,57,05605-943,1968-05-09,1247.65,Santana,São Paulo
8336,Nicolas da Costa,59,03551-060,1966-05-08,2254.28,Vila Nova Conceição,São Paulo
8337,Leandro Silva,51,01064-974,1974-03-22,10265.26,Centro,São Paulo
8338,Luiz Fernando Sousa,57,01638-365,1967-07-17,11508.3,Boa Vista,São Paulo
